cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,3.281724,523,-0.226040,0.016246,0.000378,0.018731,0.427352
90,3.281596,524,-0.256374,0.016246,0.000362,0.019690,0.434306
91,3.281368,525,-0.247969,0.016244,0.000361,0.028722,0.507220
92,3.281214,526,-0.235691,0.016244,0.000373,0.022581,0.566192
93,3.281024,527,-0.219962,0.016243,0.000374,0.025502,0.620730
94,3.280769,528,-0.213339,0.016241,0.000367,0.022243,0.616233
95,3.280588,529,-0.227157,0.016241,0.000354,0.019970,0.625809
96,3.280359,530,-0.230357,0.016239,0.000355,0.021839,0.612883
97,3.280247,531,-0.209721,0.016239,0.000356,0.017400,0.669947
98,3.280077,532,-0.221818,0.016238,0.000334,0.026028,0.750988
99,3.279900,533,-0.230847,0.016237,0.000349,0.021379,0.802824
100,3.279469,534,-0.228462,0.016235,0.000343,0.025484,0.710835
101,3.278538,535,-0.233321,0.016230,0.000373,0.030298,0.591452
102,3.278155,536,-0.220101,0.016228,0.000369,0.022808,0.566200
103,3.277669,537,-0.230087,0.016226,0.000377,0.026583,0.640867
104,3.277090,538,-0.219802,0.016223,0.000400,0.024294,0.534417
105,3.276709,539,-0.221678,0.016221,0.000372,0.018546,0.591985
106,3.276305,540,-0.230628,0.016219,0.000371,0.020068,0.607950
107,3.275964,541,-0.235966,0.016218,0.000358,0.024259,0.627254
108,3.275429,542,-0.231669,0.016215,0.000336,0.022907,0.647375
109,3.274602,543,-0.239157,0.016211,0.000352,0.023408,0.602244
110,3.273725,544,-0.267813,0.016207,0.000376,0.029968,0.419402
111,3.273157,545,-0.223207,0.016204,0.000394,0.022836,0.623112
112,3.272670,546,-0.217180,0.016201,0.000398,0.026229,0.517440
113,3.271342,547,-0.235856,0.016195,0.000358,0.023554,0.552732
114,3.270456,548,-0.242179,0.016190,0.000351,0.023402,0.510188
115,3.269220,549,-0.245902,0.016184,0.000350,0.021302,0.501651
116,3.268154,550,-0.229892,0.016179,0.000383,0.025486,0.502415
117,3.267605,551,-0.225393,0.016176,0.000362,0.023993,0.493063
118,3.267172,552,-0.252690,0.016174,0.000412,0.028018,0.472200
119,3.266600,553,-0.224882,0.016171,0.000427,0.023904,0.466792
120,3.266154,554,-0.226208,0.016169,0.000368,0.023992,0.549342
121,3.265852,555,-0.222655,0.016168,0.000368,0.020056,0.534032
122,3.265416,556,-0.255181,0.016165,0.000394,0.025688,0.438928
123,3.264684,557,-0.236328,0.016162,0.000378,0.027977,0.457802
124,3.264373,558,-0.252483,0.016160,0.000363,0.021290,0.505235
125,3.263798,559,-0.238795,0.016157,0.000371,0.024510,0.570859
126,3.263599,560,-0.220770,0.016156,0.000367,0.025001,0.547940
127,3.263225,561,-0.218267,0.016155,0.000371,0.021818,0.628639
128,3.262522,562,-0.227178,0.016151,0.000376,0.034784,0.451154
129,3.261962,563,-0.230718,0.016148,0.000356,0.024670,0.514010
130,3.261291,564,-0.242132,0.016145,0.000388,0.021411,0.520464
131,3.260889,565,-0.214151,0.016143,0.000385,0.021932,0.636755
132,3.260520,566,-0.205084,0.016141,0.000383,0.022897,0.598797
133,3.260289,567,-0.208198,0.016140,0.000376,0.026495,0.659956
134,3.259984,568,-0.208842,0.016139,0.000351,0.023429,0.585800
135,3.259779,569,-0.211024,0.016138,0.000365,0.024303,0.676785
136,3.259556,570,-0.233901,0.016136,0.000347,0.023916,0.490105
137,3.259340,571,-0.221629,0.016135,0.000329,0.025461,0.563546
138,3.258962,572,-0.214038,0.016133,0.000357,0.020126,0.721989
139,3.258417,573,-0.219571,0.016131,0.000376,0.020959,0.569336
140,3.257963,574,-0.208770,0.016129,0.000354,0.028871,0.572150
141,3.257614,575,-0.233309,0.016127,0.000393,0.023752,0.484706
142,3.257319,576,-0.208425,0.016125,0.000361,0.025690,0.584374
143,3.256919,577,-0.219900,0.016123,0.000367,0.032784,0.530435
144,3.256611,578,-0.215725,0.016122,0.000328,0.027388,0.577197
145,3.256153,579,-0.211195,0.016120,0.000324,0.035488,0.532839
146,3.255994,580,-0.201233,0.016119,0.000332,0.027874,0.665118
147,3.255632,581,-0.215028,0.016117,0.000325,0.021278,0.653530
148,3.255296,582,-0.201700,0.016115,0.000366,0.032282,0.727900
149,3.255123,583,-0.194036,0.016114,0.000359,0.027148,0.670670
