cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,4.830667,523,-0.294291,0.038645,0.001388,0.033334,0.565366
90,4.830195,524,-0.271677,0.038642,0.001227,0.009907,0.631306
91,4.829341,525,-0.242033,0.038635,0.000874,0.021015,1.350109
92,4.828219,526,-0.267259,0.038626,0.000968,0.014553,1.002587
93,4.825973,527,-0.266131,0.038608,0.001259,0.053086,0.513630
94,4.823986,528,-0.271098,0.038592,0.001332,0.017395,0.491689
95,4.821978,529,-0.288521,0.038576,0.000959,0.019969,0.685983
96,4.820862,530,-0.295330,0.038567,0.001499,0.021181,0.398135
97,4.819795,531,-0.271292,0.038558,0.001637,0.009392,0.469218
98,4.818761,532,-0.261447,0.038550,0.001292,0.011693,0.591446
99,4.817659,533,-0.282895,0.038541,0.001202,0.011419,0.484883
100,4.814545,534,-0.253144,0.038516,0.001014,0.034443,0.916897
101,4.810171,535,-0.303412,0.038481,0.001189,0.036412,0.599293
102,4.808547,536,-0.268612,0.038468,0.001125,0.013664,0.758556
103,4.807224,537,-0.222820,0.038458,0.000903,0.015198,1.331628
104,4.804786,538,-0.293343,0.038438,0.001157,0.026462,0.686159
105,4.802289,539,-0.246663,0.038418,0.000856,0.022665,1.190435
106,4.800125,540,-0.252907,0.038401,0.000915,0.032191,0.981538
107,4.798787,541,-0.331646,0.038390,0.001151,0.019443,0.491753
108,4.796769,542,-0.274734,0.038374,0.001209,0.028966,0.674675
109,4.792787,543,-0.264266,0.038342,0.000979,0.016198,0.757498
110,4.791265,544,-0.287351,0.038330,0.001017,0.024532,0.743241
111,4.789549,545,-0.270442,0.038316,0.001057,0.023289,0.882029
112,4.785641,546,-0.278158,0.038285,0.001186,0.031133,0.731668
113,4.783239,547,-0.289825,0.038266,0.001117,0.024661,0.671234
114,4.778234,548,-0.274319,0.038226,0.001615,0.044971,0.675828
115,4.775624,549,-0.269489,0.038205,0.001692,0.031542,0.562268
116,4.771902,550,-0.270116,0.038175,0.001754,0.048641,0.513891
117,4.768343,551,-0.285733,0.038147,0.001203,0.018419,0.634805
