cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,3.524927,520,-0.754291,0.002507,0.000052,0.279037,5.321477
90,3.524702,521,-0.815399,0.002507,0.000052,0.368793,5.306850
91,3.524513,522,-0.894636,0.002507,0.000053,0.377240,5.273994
92,3.524313,523,-0.845520,0.002507,0.000052,0.311097,5.298993
93,3.524192,524,-0.881058,0.002507,0.000056,0.384292,5.283465
94,3.524059,525,-0.850706,0.002506,0.000052,0.303228,5.302357
95,3.523936,526,-0.814329,0.002506,0.000053,0.371828,5.296073
96,3.523822,527,-0.838824,0.002506,0.000052,0.284544,5.268923
97,3.523745,528,-0.837598,0.002506,0.000055,0.320153,5.318914
98,3.523648,529,-0.898037,0.002506,0.000052,0.276331,5.265892
99,3.523541,530,-0.819348,0.002506,0.000052,0.328821,5.310349
100,3.523437,531,-0.828847,0.002506,0.000054,0.286450,5.278896
101,3.523332,532,-0.805218,0.002506,0.000051,0.330124,5.303490
102,3.523248,533,-0.804612,0.002506,0.000048,0.365186,5.307507
103,3.523177,534,-0.820676,0.002506,0.000053,0.356094,5.260692
104,3.523080,535,-0.899155,0.002506,0.000052,0.248398,5.282414
105,3.522975,536,-0.856849,0.002506,0.000048,0.346771,5.277783
106,3.522874,537,-0.844043,0.002506,0.000053,0.379663,5.312612
107,3.522773,538,-0.825694,0.002506,0.000050,0.454307,5.276372
108,3.522708,539,-0.815858,0.002505,0.000049,0.341551,5.271965
109,3.522569,540,-0.786959,0.002505,0.000048,0.363243,5.341390
110,3.522458,541,-0.752991,0.002505,0.000049,0.354224,0.107092
111,3.522270,542,-0.824690,0.002505,0.000049,0.297172,5.277563
112,3.522050,543,-0.840849,0.002505,0.000050,0.383646,5.308253
113,3.521881,544,-0.809721,0.002505,0.000050,0.349042,5.274085
114,3.521707,545,-0.799407,0.002505,0.000047,0.388431,5.296459
115,3.521464,546,-0.836937,0.002505,0.000049,0.308127,5.283105
116,3.521212,547,-0.800376,0.002504,0.000049,0.340852,5.299287
117,3.521042,548,-0.790241,0.002504,0.000051,0.418378,5.319903
118,3.520887,549,-0.789727,0.002504,0.000050,0.344296,5.268368
119,3.520801,550,-0.828262,0.002504,0.000048,0.393127,5.318716
120,3.520688,551,-0.799707,0.002504,0.000050,0.369227,5.276702
121,3.520563,552,-0.824477,0.002504,0.000048,0.298083,5.335361
122,3.520437,553,-0.851335,0.002504,0.000049,0.396925,5.278444
123,3.520304,554,-0.848696,0.002504,0.000048,0.348998,5.323064
124,3.520211,555,-0.793034,0.002504,0.000048,0.471822,5.292925
125,3.520114,556,-0.808830,0.002504,0.000046,0.341608,5.293453
126,3.519984,557,-0.833438,0.002504,0.000048,0.407793,5.308829
127,3.519875,558,-0.796082,0.002503,0.000050,0.428400,5.307183
128,3.519775,559,-0.775892,0.002503,0.000048,0.344020,5.416389
129,3.519706,560,-0.802843,0.002503,0.000049,0.370639,5.321503
130,3.519613,561,-0.780981,0.002503,0.000047,0.273529,5.317225
131,3.519498,562,-0.831734,0.002503,0.000051,0.360820,5.291390
132,3.519369,563,-0.848740,0.002503,0.000047,0.328604,5.252026
133,3.519263,564,-0.764195,0.002503,0.000045,0.395357,5.345030
134,3.519138,565,-0.798282,0.002503,0.000048,0.388614,5.268416
135,3.519008,566,-0.762094,0.002503,0.000047,0.305885,5.372919
136,3.518887,567,-0.860578,0.002503,0.000048,0.374350,5.276887
137,3.518742,568,-0.894207,0.002503,0.000052,0.418206,5.309826
138,3.518594,569,-0.776486,0.002503,0.000048,0.426041,5.325494
139,3.518466,570,-0.785856,0.002502,0.000046,0.289809,5.312636
140,3.518319,571,-0.787827,0.002502,0.000050,0.404129,5.321753
141,3.518162,572,-0.789186,0.002502,0.000049,0.371276,5.257279
142,3.518050,573,-0.802476,0.002502,0.000045,0.343400,5.343098
143,3.517917,574,-0.774862,0.002502,0.000048,0.354925,5.372772
144,3.517821,575,-0.806325,0.002502,0.000046,0.309483,5.312160
145,3.517732,576,-0.776059,0.002502,0.000047,0.434311,5.333600
146,3.517647,577,-0.802777,0.002502,0.000048,0.348582,5.269201
147,3.517551,578,-0.843683,0.002502,0.000046,0.459579,5.309760
148,3.517447,579,-0.797186,0.002502,0.000048,0.413277,5.270259
149,3.517338,580,-0.793104,0.002502,0.000049,0.352761,5.301440
