cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,3.967563,523,-0.181872,0.014069,0.001732,0.007733,0.203670
90,3.967073,524,-0.190970,0.014068,0.001790,0.007687,0.243108
91,3.967073,525,-0.190970,0.014068,0.001539,0.005057,0.239156
92,3.967073,526,-0.190970,0.014068,0.001539,0.007199,0.245681
93,3.967073,527,-0.190970,0.014068,0.001445,0.006292,0.256312
94,3.966833,528,-0.191201,0.014067,0.001564,0.006660,0.264553
95,3.964096,529,-0.193544,0.014057,0.001446,0.013574,0.245876
96,3.961205,530,-0.252670,0.014047,0.001301,0.009589,0.224283
97,3.959970,531,-0.234226,0.014042,0.001321,0.007020,0.183882
98,3.959404,532,-0.205107,0.014040,0.001370,0.007485,0.202831
99,3.959011,533,-0.226756,0.014039,0.001374,0.006127,0.214619
100,3.958382,534,-0.199680,0.014037,0.001409,0.006890,0.189296
101,3.958216,535,-0.202791,0.014036,0.001487,0.008786,0.222311
102,3.957607,536,-0.201818,0.014034,0.001387,0.007284,0.208246
103,3.956219,537,-0.222137,0.014029,0.001367,0.012476,0.195228
104,3.956019,538,-0.173888,0.014028,0.001358,0.005273,0.200637
105,3.955895,539,-0.212456,0.014028,0.001398,0.005661,0.208947
106,3.955785,540,-0.196674,0.014028,0.001456,0.011407,0.208386
107,3.955557,541,-0.188135,0.014027,0.001542,0.007270,0.225235
108,3.955557,542,-0.188135,0.014027,0.001390,0.011464,0.230189
109,3.954977,543,-0.223130,0.014025,0.001591,0.005254,0.205787
110,3.954378,544,-0.162745,0.014023,0.001731,0.007710,0.240726
111,3.953998,545,-0.172812,0.014021,0.001631,0.006343,0.209170
112,3.953797,546,-0.170113,0.014021,0.001555,0.008311,0.251044
113,3.953537,547,-0.168111,0.014020,0.001588,0.008942,0.227437
114,3.953458,548,-0.150105,0.014019,0.001677,0.006562,0.209853
115,3.953261,549,-0.159172,0.014019,0.001670,0.007454,0.270776
116,3.952939,550,-0.170869,0.014018,0.001645,0.006697,0.235513
117,3.951443,551,-0.199018,0.014012,0.001627,0.008058,0.211971
118,3.951119,552,-0.186931,0.014011,0.001632,0.009797,0.213675
119,3.950766,553,-0.182554,0.014010,0.001605,0.006091,0.221134
120,3.950090,554,-0.175327,0.014007,0.001624,0.009204,0.182697
121,3.949769,555,-0.206288,0.014006,0.001671,0.008543,0.195735
122,3.949606,556,-0.184267,0.014006,0.001651,0.007333,0.186201
123,3.949455,557,-0.150184,0.014005,0.001714,0.008639,0.195692
124,3.949455,558,-0.150184,0.014005,0.001515,0.003591,0.185617
125,3.948864,559,-0.181161,0.014003,0.001613,0.005861,0.197524
126,3.948683,560,-0.161513,0.014002,0.001567,0.005434,0.194637
127,3.948547,561,-0.164324,0.014002,0.001664,0.006661,0.219735
