cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,2.800496,523,-0.357033,0.009966,0.000168,0.039226,0.121263
90,2.800040,524,-0.352178,0.009965,0.000159,0.051174,0.121433
91,2.799645,525,-0.359046,0.009963,0.000168,0.042040,0.087242
92,2.799349,526,-0.326299,0.009962,0.000167,0.031624,0.254437
93,2.799039,527,-0.344458,0.009961,0.000178,0.038794,0.188723
94,2.798778,528,-0.334701,0.009960,0.000160,0.051773,0.204370
95,2.798573,529,-0.331474,0.009959,0.000144,0.036486,0.168661
96,2.798400,530,-0.362982,0.009959,0.000171,0.045501,0.103061
97,2.798162,531,-0.365823,0.009958,0.000155,0.039475,0.088071
98,2.797974,532,-0.335331,0.009957,0.000146,0.042956,0.180328
99,2.797848,533,-0.343681,0.009957,0.000146,0.045082,0.210535
100,2.797648,534,-0.356438,0.009956,0.000155,0.060440,0.151242
101,2.797488,535,-0.361769,0.009955,0.000161,0.042488,0.101894
102,2.797167,536,-0.347218,0.009954,0.000155,0.054130,0.213926
103,2.796967,537,-0.340169,0.009954,0.000169,0.042718,0.249395
104,2.796897,538,-0.348103,0.009953,0.000154,0.055247,0.180089
105,2.796703,539,-0.353014,0.009953,0.000173,0.055670,0.153920
106,2.796437,540,-0.335138,0.009952,0.000179,0.044193,0.202382
107,2.796071,541,-0.349512,0.009950,0.000161,0.046319,0.185267
108,2.795778,542,-0.335558,0.009949,0.000164,0.048140,0.210828
109,2.795396,543,-0.335420,0.009948,0.000165,0.055879,0.178779
110,2.795148,544,-0.356365,0.009947,0.000149,0.039219,0.134441
111,2.794831,545,-0.330758,0.009946,0.000147,0.056010,0.228111
112,2.794598,546,-0.343076,0.009945,0.000147,0.041149,0.255388
113,2.794259,547,-0.363775,0.009944,0.000186,0.048412,0.154381
114,2.794017,548,-0.347831,0.009943,0.000159,0.041801,0.105816
115,2.793600,549,-0.335405,0.009942,0.000149,0.056931,0.154436
116,2.793253,550,-0.328915,0.009940,0.000139,0.056026,0.263707
117,2.792886,551,-0.345873,0.009939,0.000155,0.055618,0.175436
118,2.792671,552,-0.345642,0.009938,0.000141,0.046456,0.195846
119,2.792452,553,-0.331336,0.009938,0.000147,0.055904,0.218717
120,2.792230,554,-0.348141,0.009937,0.000152,0.050099,0.138572
121,2.791932,555,-0.336423,0.009936,0.000139,0.052858,0.265535
122,2.791708,556,-0.332899,0.009935,0.000140,0.049823,0.190188
123,2.791549,557,-0.356869,0.009934,0.000178,0.042980,0.112750
124,2.791374,558,-0.336705,0.009934,0.000146,0.053108,0.190543
125,2.791098,559,-0.328461,0.009933,0.000158,0.038699,0.214006
126,2.790938,560,-0.364695,0.009932,0.000153,0.048268,0.075498
127,2.790747,561,-0.330132,0.009931,0.000132,0.047261,0.224388
128,2.790585,562,-0.332454,0.009931,0.000127,0.034896,0.206744
129,2.790503,563,-0.345745,0.009931,0.000141,0.049653,0.143021
130,2.790383,564,-0.322869,0.009930,0.000156,0.049115,0.208173
131,2.790274,565,-0.339733,0.009930,0.000132,0.044187,0.210875
132,2.790158,566,-0.333090,0.009929,0.000139,0.043755,0.172048
133,2.790088,567,-0.309661,0.009929,0.000128,0.045705,0.280378
134,2.789953,568,-0.338211,0.009929,0.000135,0.047957,0.182525
135,2.789711,569,-0.342252,0.009928,0.000164,0.073875,0.162701
136,2.789432,570,-0.324630,0.009927,0.000140,0.050653,0.239727
137,2.789163,571,-0.338511,0.009926,0.000134,0.055395,0.192725
138,2.789046,572,-0.353108,0.009925,0.000141,0.035971,0.116666
139,2.788765,573,-0.338969,0.009924,0.000139,0.059597,0.232241
140,2.788549,574,-0.329745,0.009924,0.000139,0.054806,0.236505
141,2.788439,575,-0.331134,0.009923,0.000135,0.045626,0.176522
142,2.788296,576,-0.331965,0.009923,0.000153,0.053643,0.171993
143,2.788160,577,-0.339719,0.009922,0.000148,0.051908,0.128709
144,2.787992,578,-0.324690,0.009922,0.000141,0.058644,0.231473
145,2.787905,579,-0.325831,0.009921,0.000126,0.030640,0.159916
146,2.787845,580,-0.337120,0.009921,0.000139,0.045386,0.201202
147,2.787697,581,-0.328485,0.009921,0.000131,0.052113,0.198889
148,2.787580,582,-0.327347,0.009920,0.000138,0.041765,0.195851
149,2.787409,583,-0.369685,0.009920,0.000141,0.061586,0.067308
