cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,4.966627,519,-0.408937,0.005829,0.001161,0.024098,0.404631
90,4.965770,520,-0.371381,0.005828,0.001146,0.028175,0.372553
91,4.964971,521,-0.346940,0.005827,0.001200,0.017992,0.368510
92,4.964480,522,-0.372309,0.005827,0.001194,0.022796,0.362088
93,4.963997,523,-0.409655,0.005826,0.001186,0.018853,0.360895
94,4.962721,524,-0.377899,0.005825,0.001103,0.023542,0.379598
95,4.962111,525,-0.343060,0.005824,0.001141,0.021490,0.386458
96,4.961664,526,-0.343936,0.005824,0.001110,0.018917,0.379978
97,4.961052,527,-0.369768,0.005823,0.001112,0.022683,0.359176
98,4.959463,528,-0.438375,0.005821,0.001140,0.029878,0.409121
99,4.958324,529,-0.395076,0.005820,0.001187,0.023550,0.387094
100,4.956574,530,-0.362971,0.005818,0.001241,0.027649,0.370238
101,4.955336,531,-0.341585,0.005816,0.001269,0.019747,0.353856
102,4.954471,532,-0.381078,0.005815,0.001216,0.017497,0.379635
103,4.953184,533,-0.343655,0.005814,0.001250,0.020425,0.368003
104,4.951880,534,-0.359327,0.005812,0.001222,0.024182,0.391240
105,4.950906,535,-0.421753,0.005811,0.001116,0.022271,0.352772
106,4.949182,536,-0.379446,0.005809,0.001154,0.024020,0.343705
107,4.948157,537,-0.335700,0.005808,0.001217,0.024565,0.393777
108,4.947336,538,-0.375243,0.005807,0.001239,0.024870,0.367761
109,4.946641,539,-0.373223,0.005806,0.001184,0.029085,0.411991
110,4.945663,540,-0.341295,0.005805,0.001169,0.020469,0.372698
111,4.944819,541,-0.342636,0.005804,0.001131,0.021063,0.371379
112,4.944052,542,-0.362728,0.005803,0.001138,0.022732,0.381410
113,4.943130,543,-0.368158,0.005802,0.001140,0.021264,0.369657
114,4.942336,544,-0.409408,0.005801,0.001112,0.025160,0.368307
115,4.941726,545,-0.349377,0.005800,0.001171,0.020668,0.388431
116,4.940949,546,-0.338014,0.005799,0.001172,0.021327,0.438227
117,4.940137,547,-0.334057,0.005798,0.001154,0.029525,0.446839
118,4.939574,548,-0.328618,0.005798,0.001166,0.028573,0.425527
119,4.938659,549,-0.339946,0.005797,0.001239,0.029155,0.368117
120,4.937871,550,-0.359116,0.005796,0.001225,0.028161,0.371109
121,4.937101,551,-0.337783,0.005795,0.001192,0.022142,0.394210
122,4.936036,552,-0.282685,0.005793,0.001203,0.022458,0.345667
123,4.934411,553,-0.375255,0.005792,0.001162,0.022163,0.355637
124,4.933731,554,-0.322586,0.005791,0.001136,0.026170,0.428746
125,4.932915,555,-0.355380,0.005790,0.001141,0.024380,0.383452
126,4.932337,556,-0.343404,0.005789,0.001059,0.036000,0.378398
127,4.931853,557,-0.318361,0.005789,0.001096,0.031351,0.384739
128,4.931051,558,-0.310249,0.005788,0.001098,0.027160,0.385792
129,4.930670,559,-0.304377,0.005787,0.001167,0.023026,0.377159
130,4.930132,560,-0.314698,0.005787,0.001115,0.022542,0.395142
131,4.929423,561,-0.304524,0.005786,0.001143,0.026144,0.380246
132,4.928914,562,-0.351426,0.005785,0.001146,0.018620,0.393382
133,4.928377,563,-0.357326,0.005784,0.001131,0.033297,0.382802
134,4.927858,564,-0.391059,0.005784,0.001181,0.029184,0.372011
135,4.927014,565,-0.337655,0.005783,0.001090,0.024772,0.360931
136,4.926530,566,-0.336683,0.005782,0.001142,0.023585,0.432507
137,4.925927,567,-0.353744,0.005782,0.001152,0.033153,0.400840
138,4.925651,568,-0.330927,0.005781,0.001172,0.022741,0.378660
139,4.925238,569,-0.331811,0.005781,0.001134,0.027365,0.391448
140,4.924754,570,-0.365581,0.005780,0.001153,0.023393,0.359754
141,4.924346,571,-0.351007,0.005780,0.001197,0.027468,0.379830
142,4.923850,572,-0.355294,0.005779,0.001137,0.025249,0.399559
143,4.922992,573,-0.321538,0.005778,0.001047,0.027355,0.479714
144,4.922514,574,-0.336340,0.005778,0.001133,0.035397,0.392335
145,4.921903,575,-0.357003,0.005777,0.001132,0.032042,0.381793
146,4.921418,576,-0.341445,0.005776,0.001138,0.029618,0.414134
147,4.920780,577,-0.313435,0.005776,0.001132,0.032901,0.371009
148,4.920459,578,-0.326424,0.005775,0.001179,0.027072,0.424165
149,4.920141,579,-0.310980,0.005775,0.001203,0.026076,0.466039
