cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,2.904533,521,-0.469757,0.006115,0.000093,0.111300,5.065864
90,2.904394,522,-0.513073,0.006115,0.000098,0.094133,5.050340
91,2.904293,523,-0.517533,0.006114,0.000094,0.096496,5.057943
92,2.904042,524,-0.508933,0.006114,0.000097,0.144969,5.062163
93,2.903798,525,-0.487088,0.006113,0.000091,0.095134,5.047953
94,2.903655,526,-0.480834,0.006113,0.000091,0.087494,5.076855
95,2.903529,527,-0.474242,0.006113,0.000086,0.092765,5.058409
96,2.903392,528,-0.449904,0.006112,0.000094,0.134677,5.104124
97,2.903321,529,-0.452515,0.006112,0.000096,0.099878,5.090817
98,2.903248,530,-0.477579,0.006112,0.000088,0.138265,5.065278
99,2.903062,531,-0.488944,0.006112,0.000096,0.109969,5.053426
100,2.902913,532,-0.452241,0.006111,0.000086,0.126690,5.126010
101,2.902767,533,-0.495475,0.006111,0.000087,0.105756,5.057085
102,2.902659,534,-0.484668,0.006111,0.000090,0.125392,5.078976
103,2.902588,535,-0.458732,0.006111,0.000085,0.076906,5.069329
104,2.902523,536,-0.436028,0.006111,0.000090,0.087520,5.136474
105,2.902385,537,-0.451855,0.006110,0.000085,0.150267,5.071997
106,2.902289,538,-0.467624,0.006110,0.000086,0.126632,5.065144
107,2.902189,539,-0.484787,0.006110,0.000085,0.108432,5.063128
108,2.902097,540,-0.440123,0.006110,0.000086,0.136623,5.116291
109,2.901929,541,-0.501647,0.006109,0.000090,0.130375,5.055152
110,2.901771,542,-0.482722,0.006109,0.000089,0.108270,5.069687
111,2.901637,543,-0.459214,0.006109,0.000084,0.089232,5.095688
112,2.901558,544,-0.464433,0.006109,0.000089,0.093504,5.054074
113,2.901479,545,-0.457610,0.006108,0.000088,0.096589,5.116816
114,2.901346,546,-0.470060,0.006108,0.000086,0.103638,5.057374
115,2.901222,547,-0.442795,0.006108,0.000082,0.123854,5.120370
116,2.901061,548,-0.467110,0.006107,0.000085,0.131913,5.110141
117,2.900941,549,-0.478153,0.006107,0.000086,0.116000,5.086006
118,2.900799,550,-0.478953,0.006107,0.000084,0.145268,5.057315
119,2.900630,551,-0.451624,0.006107,0.000090,0.134739,5.117686
120,2.900545,552,-0.470195,0.006106,0.000085,0.105684,5.104610
121,2.900451,553,-0.461539,0.006106,0.000080,0.150547,5.062432
122,2.900358,554,-0.494597,0.006106,0.000089,0.128515,5.054856
123,2.900255,555,-0.490755,0.006106,0.000090,0.129490,5.052713
124,2.900171,556,-0.514826,0.006106,0.000084,0.115596,5.059709
125,2.900035,557,-0.463128,0.006105,0.000086,0.150651,5.071360
126,2.899946,558,-0.498596,0.006105,0.000086,0.117316,5.053663
127,2.899824,559,-0.472306,0.006105,0.000078,0.123425,5.075335
128,2.899649,560,-0.438237,0.006105,0.000092,0.158734,5.167952
129,2.899556,561,-0.479956,0.006104,0.000078,0.099723,5.053388
130,2.899480,562,-0.467931,0.006104,0.000094,0.094460,5.054678
131,2.899388,563,-0.460481,0.006104,0.000081,0.165632,5.067389
132,2.899317,564,-0.464348,0.006104,0.000082,0.135816,5.059310
133,2.899225,565,-0.463361,0.006104,0.000083,0.128081,5.061443
134,2.899102,566,-0.462637,0.006103,0.000074,0.136191,5.063143
135,2.899012,567,-0.446161,0.006103,0.000084,0.133173,5.157511
136,2.898913,568,-0.476510,0.006103,0.000084,0.128536,5.053184
137,2.898809,569,-0.480159,0.006103,0.000087,0.124050,5.056484
138,2.898718,570,-0.475206,0.006103,0.000080,0.128356,5.055467
139,2.898609,571,-0.448699,0.006102,0.000083,0.146803,5.087762
140,2.898503,572,-0.451547,0.006102,0.000086,0.120625,5.097211
141,2.898418,573,-0.474207,0.006102,0.000087,0.177444,5.059501
142,2.898345,574,-0.436264,0.006102,0.000085,0.146793,5.180791
143,2.898254,575,-0.462473,0.006102,0.000085,0.121220,5.092625
144,2.898173,576,-0.462998,0.006101,0.000087,0.172458,5.103624
145,2.898112,577,-0.461707,0.006101,0.000087,0.116615,5.056271
146,2.898065,578,-0.460862,0.006101,0.000080,0.097887,5.084419
147,2.898020,579,-0.461797,0.006101,0.000079,0.132739,5.058666
148,2.897956,580,-0.467378,0.006101,0.000076,0.126063,5.053776
149,2.897923,581,-0.467226,0.006101,0.000081,0.115667,5.056780
