cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,16.070163,610,-0.226726,0.128561,0.003158,0.020698,3.419978
90,16.055240,611,-0.178657,0.128442,0.002653,0.006993,3.671183
91,16.050271,612,-0.189411,0.128402,0.002675,0.009689,3.924427
92,16.035489,613,-0.190236,0.128284,0.002599,0.009324,3.438089
93,16.030550,614,-0.282146,0.128244,0.003586,0.004837,3.035172
94,16.025752,615,-0.170855,0.128206,0.002469,0.015616,4.343629
95,16.022582,616,-0.199429,0.128181,0.002788,0.007642,3.553184
96,16.011627,617,-0.223276,0.128093,0.003335,0.008080,3.374707
97,16.008600,618,-0.225162,0.128069,0.002753,0.027202,3.612531
98,16.002455,619,-0.237086,0.128020,0.002638,0.003850,3.741564
99,15.998502,620,-0.168484,0.127988,0.002644,0.006517,4.129787
100,15.993163,621,-0.167406,0.127945,0.002586,0.009453,4.331697
101,15.988708,622,-0.180270,0.127910,0.003105,0.011808,3.435747
102,15.986207,623,-0.146909,0.127890,0.002680,0.003073,4.315158
103,15.979538,624,-0.157230,0.127836,0.002902,0.004240,3.846736
104,15.976838,625,-0.149104,0.127815,0.002402,0.009389,4.116767
105,15.974504,626,-0.157892,0.127796,0.002950,0.005537,4.385700
106,15.972003,627,-0.158591,0.127776,0.003069,0.028288,4.127728
107,15.961784,628,-0.141425,0.127694,0.002445,0.008718,3.989481
108,15.959386,629,-0.151590,0.127675,0.002344,0.004281,3.954062
109,15.957036,630,-0.154140,0.127656,0.002424,0.038343,4.646984
110,15.954334,631,-0.172418,0.127635,0.002546,0.003263,4.019413
111,15.951618,632,-0.161908,0.127613,0.002325,0.021067,4.102995
112,15.949474,633,-0.145068,0.127596,0.002533,0.004507,3.905626
113,15.947931,634,-0.132606,0.127583,0.002318,0.008453,4.008860
114,15.947089,635,-0.156906,0.127577,0.002499,0.003992,4.251031
115,15.946812,636,-0.156301,0.127574,0.002544,0.020115,4.046953
116,15.944898,637,-0.122171,0.127559,0.002229,0.003601,3.983905
117,15.944332,638,-0.152354,0.127555,0.002224,0.004067,4.189044
118,15.943968,639,-0.105529,0.127552,0.002073,0.002637,4.285967
119,15.942349,640,-0.128900,0.127539,0.001988,0.001642,3.814044
120,15.939103,641,-0.103937,0.127513,0.002402,0.007394,4.631005
121,15.938025,642,-0.157311,0.127504,0.002694,0.004910,3.902325
122,15.930624,643,-0.112878,0.127445,0.002479,0.005991,4.276827
123,15.928037,644,-0.121917,0.127424,0.002471,0.003967,4.923388
124,15.926191,645,-0.151713,0.127410,0.002580,0.003358,3.853395
125,15.924903,646,-0.103134,0.127399,0.002092,0.005685,8.712439
126,15.916313,647,-0.159718,0.127331,0.002482,0.006927,4.283565
127,15.911584,648,-0.160793,0.127293,0.002356,0.019668,3.792517
128,15.905761,649,-0.147202,0.127246,0.002206,0.002943,7.384169
129,15.899058,650,-0.109188,0.127192,0.002076,0.007404,4.606521
