cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,27.377561,974,-0.449110,0.109510,0.002868,0.048693,30.523244
90,27.369289,975,-0.477005,0.109477,0.002919,0.053842,30.515477
91,27.360135,976,-0.428488,0.109441,0.002948,0.044220,30.524145
92,27.346138,977,-0.608430,0.109385,0.003085,0.036435,30.539779
93,27.329237,978,-0.395492,0.109317,0.003373,0.049130,30.494709
94,27.310865,979,-0.469890,0.109243,0.003427,0.040474,30.543447
95,27.301390,980,-0.367659,0.109206,0.003089,0.050602,30.672582
96,27.292394,981,-0.433903,0.109170,0.003296,0.039771,30.576826
97,27.273691,982,-0.490558,0.109095,0.003048,0.047528,30.702388
98,27.257743,983,-0.448893,0.109031,0.002802,0.048712,30.518810
99,27.249706,984,-0.458485,0.108999,0.002901,0.035828,30.723038
100,27.233978,985,-0.336818,0.108936,0.002653,0.036321,30.511559
101,27.228573,986,-0.464667,0.108914,0.002967,0.034453,30.516465
102,27.213036,987,-0.446774,0.108852,0.003106,0.038492,30.484636
103,27.198180,988,-0.479448,0.108793,0.002979,0.050941,30.564270
104,27.167955,989,-0.515459,0.108672,0.003363,0.073172,30.501157
105,27.135213,990,-0.457386,0.108541,0.003649,0.051603,30.475157
106,27.125154,991,-0.475154,0.108501,0.003730,0.049158,30.526332
107,27.098873,992,-0.329389,0.108395,0.002972,0.040881,30.547258
108,27.084370,993,-0.485039,0.108337,0.003113,0.043921,30.498107
109,27.066189,994,-0.456650,0.108265,0.003393,0.043026,30.495825
110,27.053801,995,-0.436872,0.108215,0.003445,0.049084,30.474940
111,27.048821,996,-0.400521,0.108195,0.003312,0.053173,30.509104
112,27.031409,997,-0.413144,0.108126,0.003219,0.039692,30.496124
113,27.017869,998,-0.412869,0.108071,0.003324,0.046387,30.484714
114,27.009040,999,-0.396607,0.108036,0.003250,0.051813,30.526223
115,27.001586,1000,-0.411704,0.108006,0.003181,0.038355,30.488167
116,26.986463,1001,-0.482885,0.107946,0.003343,0.053699,30.503430
117,26.975755,1002,-0.410617,0.107903,0.003401,0.059430,30.500183
