cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,2.748338,523,-0.341424,0.009781,0.000176,0.024514,5.114640
90,2.748050,524,-0.401221,0.009780,0.000201,0.030359,5.033708
91,2.747761,525,-0.311832,0.009779,0.000192,0.028122,1.387130
92,2.746814,526,-0.350151,0.009775,0.000208,0.033806,5.066525
93,2.745701,527,-0.369804,0.009771,0.000188,0.023395,5.050125
94,2.745186,528,-0.362280,0.009769,0.000195,0.033836,5.057849
95,2.744614,529,-0.309508,0.009767,0.000197,0.028295,0.107654
96,2.744016,530,-0.373692,0.009765,0.000183,0.024563,5.031910
97,2.743509,531,-0.356888,0.009763,0.000190,0.020965,5.099045
98,2.743012,532,-0.370391,0.009762,0.000189,0.042166,5.058835
99,2.742518,533,-0.344598,0.009760,0.000186,0.031695,5.066964
100,2.742193,534,-0.379243,0.009759,0.000179,0.022708,5.031909
101,2.741649,535,-0.341118,0.009757,0.000185,0.031023,5.086801
102,2.741490,536,-0.370499,0.009756,0.000198,0.028887,5.058136
103,2.741339,537,-0.376098,0.009756,0.000189,0.027890,5.028093
104,2.741163,538,-0.379799,0.009755,0.000177,0.027412,5.026319
105,2.741003,539,-0.339649,0.009754,0.000175,0.028876,5.075423
106,2.740886,540,-0.316855,0.009754,0.000170,0.036155,5.121730
107,2.740743,541,-0.322490,0.009754,0.000170,0.033052,5.090677
108,2.740600,542,-0.306749,0.009753,0.000172,0.026970,0.007284
109,2.740411,543,-0.414092,0.009752,0.000170,0.036876,5.036300
110,2.740001,544,-0.347645,0.009751,0.000186,0.042235,5.078356
111,2.739698,545,-0.365562,0.009750,0.000173,0.028373,5.053125
112,2.739435,546,-0.331764,0.009749,0.000178,0.030752,5.077173
113,2.739130,547,-0.304137,0.009748,0.000166,0.029031,1.122794
114,2.738668,548,-0.330765,0.009746,0.000208,0.032082,5.079162
115,2.738407,549,-0.378428,0.009745,0.000199,0.023854,5.027307
116,2.738074,550,-0.353798,0.009744,0.000179,0.024508,5.057501
117,2.737853,551,-0.341775,0.009743,0.000192,0.036584,5.092680
118,2.737541,552,-0.391258,0.009742,0.000204,0.045987,5.035516
119,2.737314,553,-0.372495,0.009741,0.000179,0.030512,5.032423
120,2.737000,554,-0.353843,0.009740,0.000185,0.030537,5.069046
121,2.736720,555,-0.330168,0.009739,0.000175,0.033318,5.087276
122,2.736509,556,-0.344884,0.009738,0.000183,0.034667,5.049034
123,2.736180,557,-0.337854,0.009737,0.000177,0.044883,5.079867
124,2.736067,558,-0.360821,0.009737,0.000169,0.030291,5.047050
125,2.735844,559,-0.336539,0.009736,0.000166,0.033761,5.113976
126,2.735582,560,-0.350600,0.009735,0.000171,0.028091,5.048756
127,2.735321,561,-0.372287,0.009734,0.000167,0.031330,5.041946
128,2.735102,562,-0.338834,0.009733,0.000174,0.039073,5.085778
129,2.734880,563,-0.342545,0.009733,0.000167,0.037123,5.070309
130,2.734776,564,-0.364791,0.009732,0.000173,0.027044,5.041263
131,2.734637,565,-0.347361,0.009732,0.000182,0.041135,5.073362
132,2.734527,566,-0.323155,0.009731,0.000172,0.034149,5.133244
133,2.734425,567,-0.325380,0.009731,0.000173,0.029747,5.126681
134,2.734341,568,-0.305470,0.009731,0.000171,0.022964,0.360308
135,2.734300,569,-0.320671,0.009731,0.000151,0.028950,5.103931
136,2.734142,570,-0.320337,0.009730,0.000152,0.043429,5.149870
137,2.733945,571,-0.325860,0.009729,0.000166,0.026398,5.067300
138,2.733777,572,-0.325212,0.009729,0.000162,0.034726,5.096913
139,2.733487,573,-0.327830,0.009728,0.000176,0.041230,5.111300
140,2.733402,574,-0.335954,0.009727,0.000156,0.029466,5.065667
141,2.733283,575,-0.337674,0.009727,0.000158,0.036170,5.085286
142,2.733114,576,-0.338134,0.009726,0.000146,0.038326,5.073366
143,2.732949,577,-0.302333,0.009726,0.000167,0.033704,5.207090
144,2.732736,578,-0.316903,0.009725,0.000171,0.032022,5.133165
145,2.732539,579,-0.335307,0.009724,0.000169,0.029405,5.122247
146,2.732389,580,-0.324155,0.009724,0.000162,0.038456,5.157946
147,2.732237,581,-0.353472,0.009723,0.000169,0.040127,5.044655
148,2.731967,582,-0.336012,0.009722,0.000168,0.042148,5.069875
149,2.731714,583,-0.345487,0.009721,0.000160,0.044531,5.067581
