cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,8.026684,522,-0.704964,0.032107,0.000855,0.115330,30.130947
90,8.022798,523,-0.781402,0.032091,0.000748,0.097574,19.563912
91,8.015773,524,-0.720302,0.032063,0.000779,0.089166,30.113105
92,8.013037,525,-0.718829,0.032052,0.000836,0.062730,30.132556
93,8.010667,526,-0.656420,0.032043,0.000729,0.076622,30.117583
94,8.007341,527,-0.638488,0.032029,0.000761,0.091399,30.124209
95,8.003723,528,-0.686316,0.032015,0.000864,0.085956,30.111582
96,7.999705,529,-0.636565,0.031999,0.000940,0.084690,30.113331
97,7.995925,530,-0.582642,0.031984,0.000636,0.095149,30.108207
98,7.992307,531,-0.639804,0.031969,0.000704,0.081348,30.123608
99,7.989181,532,-0.668218,0.031957,0.000717,0.075585,30.121080
100,7.986353,533,-0.663973,0.031945,0.000682,0.093119,30.106071
101,7.982424,534,-0.615383,0.031930,0.000759,0.100389,30.128748
102,7.978855,535,-0.686009,0.031915,0.000760,0.068438,30.117165
103,7.973216,536,-0.608637,0.031893,0.000711,0.107311,30.110830
104,7.969786,537,-0.654428,0.031879,0.000709,0.075747,30.123578
105,7.966391,538,-0.663321,0.031866,0.000770,0.087310,30.120687
106,7.962903,539,-0.626096,0.031852,0.000686,0.073110,30.114289
107,7.959322,540,-0.619090,0.031837,0.000722,0.079970,30.108315
108,7.956783,541,-0.666840,0.031827,0.000805,0.073409,30.127210
109,7.952082,542,-0.599871,0.031808,0.000758,0.092215,30.156979
110,7.947258,543,-0.634794,0.031789,0.000843,0.089650,30.110727
111,7.942645,544,-0.685269,0.031771,0.000848,0.087082,30.120382
112,7.938071,545,-0.673949,0.031752,0.000776,0.103011,30.143801
113,7.935076,546,-0.657223,0.031740,0.000713,0.098500,30.117820
114,7.931263,547,-0.598218,0.031725,0.000748,0.084823,30.108233
115,7.929371,548,-0.606056,0.031717,0.000680,0.087869,30.106474
116,7.925961,549,-0.612494,0.031704,0.000669,0.113371,30.106537
117,7.924227,550,-0.556735,0.031697,0.000647,0.133088,30.114079
118,7.920701,551,-0.579986,0.031683,0.000664,0.120143,30.125507
119,7.918523,552,-0.524387,0.031674,0.000740,0.106902,30.116395
120,7.917133,553,-0.583933,0.031669,0.000763,0.078293,30.103609
121,7.915920,554,-0.624724,0.031664,0.000736,0.052436,30.128255
122,7.914341,555,-0.674762,0.031657,0.000719,0.111865,30.127990
123,7.912973,556,-0.607928,0.031652,0.000730,0.082890,30.119832
124,7.910741,557,-0.658420,0.031643,0.000657,0.121874,30.132334
125,7.908023,558,-0.578704,0.031632,0.000648,0.122173,30.140448
126,7.905722,559,-0.592480,0.031623,0.000607,0.107955,30.158961
127,7.904110,560,-0.588430,0.031616,0.000628,0.092827,30.137204
128,7.902142,561,-0.641016,0.031609,0.000614,0.111047,30.152677
129,7.899732,562,-0.502292,0.031599,0.000578,0.112712,30.135781
