cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,5.927818,522,-0.555665,0.002920,0.000618,0.055809,0.690285
90,5.926112,523,-0.591049,0.002919,0.000624,0.080443,0.692699
91,5.924678,524,-0.571565,0.002919,0.000624,0.078048,0.707945
92,5.923376,525,-0.596181,0.002918,0.000614,0.058979,0.681000
93,5.921154,526,-0.582888,0.002917,0.000657,0.067173,0.678686
94,5.920334,527,-0.609124,0.002916,0.000675,0.075179,0.668133
95,5.918856,528,-0.621221,0.002916,0.000613,0.063765,0.677219
96,5.917510,529,-0.588660,0.002915,0.000615,0.057676,0.666020
97,5.916082,530,-0.581408,0.002914,0.000634,0.066357,0.718398
98,5.914613,531,-0.594223,0.002914,0.000629,0.068235,0.665974
99,5.913477,532,-0.596372,0.002913,0.000586,0.084453,0.649127
100,5.912501,533,-0.603722,0.002913,0.000651,0.074491,0.665355
101,5.911470,534,-0.578286,0.002912,0.000611,0.061828,0.712255
102,5.910319,535,-0.687784,0.002911,0.000659,0.075538,0.626722
103,5.909415,536,-0.623006,0.002911,0.000602,0.078427,0.679792
104,5.907893,537,-0.602966,0.002910,0.000620,0.071813,0.683185
105,5.906811,538,-0.624524,0.002910,0.000598,0.081379,0.656397
106,5.905490,539,-0.620574,0.002909,0.000563,0.071446,0.667809
107,5.904683,540,-0.555658,0.002909,0.000608,0.081410,0.732697
108,5.903738,541,-0.517917,0.002908,0.000586,0.075510,0.708842
109,5.903011,542,-0.574838,0.002908,0.000567,0.094874,0.709788
110,5.902210,543,-0.575803,0.002907,0.000621,0.083423,0.694610
111,5.901132,544,-0.578238,0.002907,0.000665,0.078088,0.715379
112,5.900203,545,-0.595974,0.002907,0.000585,0.088237,0.731634
113,5.899221,546,-0.607649,0.002906,0.000584,0.085193,0.680081
114,5.898334,547,-0.578101,0.002906,0.000580,0.087499,0.646079
115,5.897483,548,-0.649677,0.002905,0.000553,0.076265,0.668974
116,5.896425,549,-0.618925,0.002905,0.000563,0.076612,0.673655
117,5.895304,550,-0.595780,0.002904,0.000598,0.078863,0.681131
118,5.894058,551,-0.651876,0.002903,0.000563,0.083135,0.666293
119,5.892556,552,-0.613655,0.002903,0.000569,0.073256,0.682665
120,5.891044,553,-0.602981,0.002902,0.000553,0.070240,0.663052
121,5.889693,554,-0.541664,0.002901,0.000569,0.077864,0.664744
122,5.888668,555,-0.532064,0.002901,0.000585,0.074462,0.693631
123,5.887930,556,-0.566769,0.002900,0.000597,0.080660,0.724732
124,5.886825,557,-0.571681,0.002900,0.000595,0.085175,0.702069
125,5.885987,558,-0.558811,0.002900,0.000597,0.073394,0.668886
126,5.884995,559,-0.587457,0.002899,0.000588,0.088183,0.635444
