cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,3.973881,524,-0.562168,0.006547,0.000175,0.101454,1.251594
90,3.972655,525,-0.509510,0.006545,0.000163,0.124830,2.177468
91,3.971825,526,-0.544450,0.006543,0.000172,0.116273,1.724839
92,3.970833,527,-0.544703,0.006542,0.000182,0.101372,1.453929
93,3.969853,528,-0.541028,0.006540,0.000174,0.105870,1.434151
94,3.968514,529,-0.577467,0.006538,0.000185,0.094861,1.168286
95,3.967567,530,-0.593379,0.006536,0.000172,0.086940,1.012580
96,3.966252,531,-0.592165,0.006534,0.000160,0.103969,1.215648
97,3.964986,532,-0.564118,0.006532,0.000176,0.100696,1.168040
98,3.963976,533,-0.545048,0.006530,0.000174,0.089826,1.434941
99,3.963070,534,-0.537681,0.006529,0.000164,0.102004,1.466204
100,3.962483,535,-0.564025,0.006528,0.000169,0.071617,1.359945
101,3.961697,536,-0.559594,0.006527,0.000160,0.092531,1.189179
102,3.961167,537,-0.508349,0.006526,0.000154,0.104307,2.135128
103,3.960814,538,-0.610936,0.006525,0.000168,0.095933,0.949464
104,3.960297,539,-0.591214,0.006524,0.000159,0.093508,1.179845
105,3.959662,540,-0.556366,0.006523,0.000170,0.110629,1.314273
106,3.959257,541,-0.546829,0.006523,0.000165,0.105469,1.426533
107,3.958910,542,-0.575770,0.006522,0.000153,0.109167,1.149232
108,3.958303,543,-0.549552,0.006521,0.000143,0.112828,1.588132
109,3.957755,544,-0.531757,0.006520,0.000157,0.094315,1.944093
110,3.957436,545,-0.532251,0.006520,0.000148,0.086739,2.308495
111,3.956894,546,-0.563998,0.006519,0.000164,0.095156,1.816953
112,3.956421,547,-0.569980,0.006518,0.000170,0.104355,1.563427
113,3.955910,548,-0.574832,0.006517,0.000156,0.122504,1.866368
114,3.955430,549,-0.574784,0.006516,0.000158,0.095980,1.201164
115,3.954989,550,-0.527079,0.006516,0.000165,0.109286,1.718109
116,3.954774,551,-0.563329,0.006515,0.000153,0.089440,1.794500
117,3.954504,552,-0.597111,0.006515,0.000163,0.113345,1.268620
118,3.954046,553,-0.541586,0.006514,0.000161,0.116833,1.930462
119,3.953512,554,-0.598182,0.006513,0.000156,0.132922,1.207512
120,3.952816,555,-0.570768,0.006512,0.000159,0.114814,1.479077
121,3.952180,556,-0.561938,0.006511,0.000162,0.107083,1.480547
122,3.951431,557,-0.594311,0.006510,0.000166,0.096250,1.225618
123,3.950275,558,-0.532450,0.006508,0.000160,0.127555,1.470783
124,3.949521,559,-0.531873,0.006507,0.000170,0.077618,1.437883
125,3.948994,560,-0.535445,0.006506,0.000159,0.083899,1.585111
126,3.948207,561,-0.553421,0.006504,0.000165,0.104676,1.347217
127,3.947637,562,-0.517461,0.006504,0.000166,0.106293,1.846922
128,3.947056,563,-0.491701,0.006503,0.000163,0.105108,2.349505
129,3.946439,564,-0.501088,0.006502,0.000154,0.085259,2.371563
130,3.945811,565,-0.511215,0.006501,0.000157,0.099106,1.963689
131,3.945393,566,-0.512341,0.006500,0.000152,0.098760,2.484821
132,3.945087,567,-0.514604,0.006499,0.000155,0.110017,1.949425
133,3.944770,568,-0.574449,0.006499,0.000154,0.103531,1.316303
134,3.944498,569,-0.538987,0.006498,0.000160,0.123328,1.319661
135,3.944258,570,-0.540714,0.006498,0.000174,0.111756,1.456715
136,3.943969,571,-0.510548,0.006497,0.000154,0.117868,1.968512
137,3.943760,572,-0.532106,0.006497,0.000167,0.122169,1.902871
138,3.943473,573,-0.526651,0.006497,0.000162,0.122220,1.750830
139,3.943303,574,-0.533165,0.006496,0.000165,0.101868,1.774251
140,3.943201,575,-0.517458,0.006496,0.000157,0.106892,1.792523
141,3.943003,576,-0.505836,0.006496,0.000160,0.129581,2.195013
142,3.942697,577,-0.544381,0.006495,0.000158,0.130401,1.847251
143,3.942506,578,-0.519874,0.006495,0.000149,0.107877,2.574917
144,3.942337,579,-0.512573,0.006495,0.000161,0.107168,1.982273
145,3.942147,580,-0.509211,0.006494,0.000148,0.112352,2.506405
146,3.941973,581,-0.509755,0.006494,0.000162,0.112627,2.138662
147,3.941781,582,-0.516734,0.006494,0.000156,0.115372,2.651251
148,3.941679,583,-0.496653,0.006494,0.000154,0.112069,1.994674
149,3.941558,584,-0.512761,0.006494,0.000166,0.117770,2.719462
