cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,22.840526,743,-1.865983,0.022841,0.000784,1.611852,31.955489
90,22.831475,744,-1.848944,0.022831,0.000801,1.854543,31.658977
91,22.825105,745,-1.832947,0.022825,0.000775,1.896432,31.495123
92,22.820897,746,-1.745395,0.022821,0.000829,1.467748,31.574453
93,22.817029,747,-1.836876,0.022817,0.000785,1.200261,31.623390
94,22.812172,748,-1.871467,0.022812,0.000804,1.793984,31.650583
95,22.804914,749,-1.986837,0.022805,0.000830,1.779114,31.830320
96,22.797221,750,-1.832356,0.022797,0.000794,1.743255,31.609982
97,22.791855,751,-1.994317,0.022792,0.000797,1.532344,31.636378
98,22.784805,752,-1.891806,0.022785,0.000888,1.920617,31.630166
99,22.778547,753,-1.967581,0.022779,0.000806,1.960069,31.715398
100,22.772534,754,-1.846953,0.022773,0.000821,1.674650,31.642387
101,22.767764,755,-1.771885,0.022768,0.000784,1.700651,31.695853
102,22.761451,756,-1.776855,0.022761,0.000797,1.715907,31.659348
103,22.756222,757,-1.816065,0.022756,0.000774,1.751987,31.622707
104,22.750069,758,-1.754021,0.022750,0.000747,2.027196,31.631473
105,22.746393,759,-1.700373,0.022746,0.000779,1.884381,31.705731
106,22.742639,760,-1.793689,0.022743,0.000776,1.987991,31.665305
107,22.737480,761,-1.716875,0.022737,0.000819,1.725330,31.669112
108,22.733222,762,-1.887492,0.022733,0.000784,1.692741,31.688342
