cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,2.294230,519,-0.042252,0.029041,0.000242,0.003681,0.154951
90,2.293972,520,-0.043122,0.029038,0.000232,0.005957,0.167295
91,2.293820,521,-0.040723,0.029036,0.000205,0.009169,0.210999
92,2.293698,522,-0.045157,0.029034,0.000229,0.002797,0.186015
93,2.293595,523,-0.057039,0.029033,0.000283,0.003453,0.140037
94,2.293542,524,-0.040956,0.029032,0.000214,0.002771,0.179677
95,2.293381,525,-0.046758,0.029030,0.000232,0.003205,0.198221
96,2.292789,526,-0.039433,0.029023,0.000208,0.006543,0.142842
97,2.292748,527,-0.036594,0.029022,0.000205,0.004459,0.112774
98,2.292612,528,-0.042592,0.029020,0.000200,0.003453,0.177268
99,2.292519,529,-0.039339,0.029019,0.000172,0.002295,0.172979
100,2.292461,530,-0.044631,0.029018,0.000187,0.002434,0.118187
101,2.291975,531,-0.048359,0.029012,0.000214,0.004379,0.197921
102,2.291655,532,-0.044636,0.029008,0.000202,0.005011,0.176720
103,2.291380,533,-0.059165,0.029005,0.000224,0.004650,0.144882
104,2.291128,534,-0.035077,0.029002,0.000193,0.004183,0.162549
105,2.290922,535,-0.040165,0.028999,0.000188,0.006626,0.160670
106,2.290560,536,-0.052703,0.028994,0.000217,0.002289,0.132412
107,2.290132,537,-0.048882,0.028989,0.000221,0.009322,0.219833
108,2.289988,538,-0.044226,0.028987,0.000169,0.003266,0.231964
109,2.289688,539,-0.053756,0.028983,0.000230,0.007064,0.146200
110,2.289421,540,-0.044881,0.028980,0.000185,0.004297,0.161736
111,2.289087,541,-0.035258,0.028976,0.000178,0.002184,0.171624
112,2.289011,542,-0.032554,0.028975,0.000186,0.006785,0.175591
113,2.288900,543,-0.039222,0.028973,0.000189,0.003019,0.154622
114,2.288753,544,-0.041673,0.028972,0.000176,0.005228,0.190958
115,2.288611,545,-0.038561,0.028970,0.000182,0.014683,0.185018
116,2.288235,546,-0.032906,0.028965,0.000200,0.004143,0.172113
117,2.288046,547,-0.035428,0.028963,0.000190,0.002713,0.150365
118,2.287964,548,-0.029815,0.028962,0.000185,0.004494,0.272427
119,2.287446,549,-0.035299,0.028955,0.000174,0.003278,0.143816
120,2.287393,550,-0.037725,0.028954,0.000168,0.003858,0.171149
121,2.287117,551,-0.032054,0.028951,0.000160,0.003622,0.178144
122,2.286841,552,-0.033477,0.028947,0.000173,0.004652,0.172241
123,2.286488,553,-0.038907,0.028943,0.000179,0.005026,0.128396
124,2.286440,554,-0.025684,0.028942,0.000169,0.003497,0.132373
125,2.286006,555,-0.030469,0.028937,0.000193,0.004916,0.263774
126,2.285651,556,-0.027779,0.028932,0.000184,0.004100,0.130425
127,2.285629,557,-0.026686,0.028932,0.000185,0.013624,0.142684
128,2.285546,558,-0.030209,0.028931,0.000178,0.002670,0.231960
129,2.285387,559,-0.037541,0.028929,0.000189,0.005531,0.215805
130,2.285243,560,-0.025696,0.028927,0.000151,0.001553,0.088688
131,2.285179,561,-0.031120,0.028926,0.000175,0.002465,0.146234
132,2.285139,562,-0.026952,0.028926,0.000168,0.002001,0.103813
133,2.284867,563,-0.024320,0.028922,0.000178,0.003123,0.222514
134,2.284372,564,-0.035426,0.028916,0.000181,0.004097,0.204439
135,2.284039,565,-0.033673,0.028912,0.000196,0.003227,0.150293
136,2.283893,566,-0.028344,0.028910,0.000179,0.003112,0.177704
137,2.283814,567,-0.027109,0.028909,0.000180,0.003521,0.190902
138,2.283779,568,-0.022626,0.028909,0.000170,0.001933,0.193306
139,2.283717,569,-0.026036,0.028908,0.000163,0.003615,0.233664
140,2.283519,570,-0.021177,0.028905,0.000160,0.009880,0.146725
141,2.283494,571,-0.028682,0.028905,0.000191,0.004119,0.194024
142,2.283465,572,-0.022708,0.028905,0.000173,0.003873,0.182953
143,2.283331,573,-0.020373,0.028903,0.000175,0.004306,0.141869
144,2.283140,574,-0.021320,0.028901,0.000164,0.002057,0.178513
145,2.283118,575,-0.022712,0.028900,0.000170,0.004293,0.229771
146,2.282793,576,-0.020031,0.028896,0.000165,0.004961,0.210834
147,2.282609,577,-0.027853,0.028894,0.000171,0.009860,0.169887
148,2.282527,578,-0.017430,0.028893,0.000169,0.003288,0.204861
149,2.282348,579,-0.019793,0.028890,0.000178,0.003070,0.136963
