cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,15.500299,539,-0.699498,0.034445,0.004661,0.062217,0.314498
90,15.499266,540,-0.675169,0.034443,0.005620,0.059665,0.349942
91,15.498489,541,-0.733461,0.034441,0.004639,0.076076,0.447581
92,15.497520,542,-0.608289,0.034439,0.005027,0.059462,0.553223
93,15.496270,543,-0.699688,0.034436,0.004311,0.070031,0.339044
94,15.495303,544,-0.603592,0.034434,0.004874,0.074297,0.316126
95,15.494243,545,-0.672737,0.034432,0.004676,0.055020,0.370592
96,15.492904,546,-0.641758,0.034429,0.004819,0.068514,0.354844
97,15.491641,547,-0.723248,0.034426,0.004026,0.063637,0.469454
98,15.489550,548,-0.704219,0.034421,0.004155,0.081095,0.345014
99,15.487836,549,-0.665056,0.034417,0.005241,0.062705,0.473504
100,15.486697,550,-0.691671,0.034415,0.004049,0.066257,0.511075
101,15.485511,551,-0.699357,0.034412,0.003558,0.076013,0.410690
102,15.484397,552,-0.657977,0.034410,0.003673,0.076093,0.380796
103,15.483191,553,-0.641906,0.034407,0.003703,0.068979,0.454502
104,15.481752,554,-0.704731,0.034404,0.003618,0.086301,0.187581
105,15.480058,555,-0.745258,0.034400,0.003056,0.073858,0.212069
106,15.477901,556,-0.676442,0.034395,0.003601,0.079197,0.412736
107,15.476233,557,-0.660197,0.034392,0.003251,0.085043,0.198298
108,15.474896,558,-0.623078,0.034389,0.003246,0.074662,0.382629
109,15.473240,559,-0.632478,0.034385,0.003041,0.077907,0.327764
110,15.471510,560,-0.643560,0.034381,0.003361,0.074291,0.366519
111,15.469885,561,-0.620019,0.034378,0.003347,0.079480,0.460482
112,15.468375,562,-0.610187,0.034374,0.003574,0.070751,0.331677
113,15.467174,563,-0.600028,0.034371,0.003413,0.077981,0.403557
114,15.466421,564,-0.630348,0.034370,0.003500,0.059005,0.294656
115,15.465767,565,-0.587168,0.034368,0.003383,0.067122,0.348408
116,15.464704,566,-0.659421,0.034366,0.003069,0.078889,0.431587
117,15.463726,567,-0.549138,0.034364,0.003621,0.075650,0.263945
118,15.462861,568,-0.698097,0.034362,0.003356,0.073304,0.371078
119,15.461450,569,-0.614850,0.034359,0.003310,0.064914,0.409265
120,15.460668,570,-0.714273,0.034357,0.003370,0.069964,0.193847
121,15.459503,571,-0.676813,0.034354,0.003160,0.078071,0.498996
122,15.457975,572,-0.720704,0.034351,0.002759,0.085273,0.367244
123,15.456689,573,-0.714476,0.034348,0.003147,0.073073,0.437133
124,15.455259,574,-0.650946,0.034345,0.003269,0.080801,0.421782
125,15.454020,575,-0.675463,0.034342,0.003215,0.075183,0.263481
126,15.452803,576,-0.649655,0.034340,0.002924,0.079714,0.349803
127,15.451308,577,-0.633873,0.034336,0.003215,0.091146,0.322744
128,15.450184,578,-0.633881,0.034334,0.002890,0.081737,0.488063
129,15.448886,579,-0.649891,0.034331,0.003163,0.088314,0.392660
130,15.447632,580,-0.638969,0.034328,0.003285,0.082061,0.407513
131,15.446666,581,-0.646925,0.034326,0.002842,0.096626,0.381626
132,15.445613,582,-0.667992,0.034324,0.003238,0.081840,0.365121
133,15.444438,583,-0.693908,0.034321,0.003310,0.081191,0.414211
134,15.443129,584,-0.686307,0.034318,0.003369,0.104817,0.487119
135,15.441743,585,-0.636920,0.034315,0.003594,0.091118,0.397946
136,15.440589,586,-0.643636,0.034312,0.003296,0.069364,0.376647
137,15.439772,587,-0.588345,0.034311,0.002967,0.060349,0.240163
138,15.438902,588,-0.675650,0.034309,0.002607,0.072506,0.216511
139,15.438216,589,-0.640035,0.034307,0.003100,0.077463,0.482271
140,15.437537,590,-0.584598,0.034306,0.002896,0.056789,0.413077
141,15.437061,591,-0.595652,0.034305,0.002912,0.049565,0.485615
142,15.436205,592,-0.652402,0.034303,0.002873,0.085345,0.549418
143,15.435313,593,-0.560357,0.034301,0.002809,0.096973,0.369312
144,15.434564,594,-0.558155,0.034299,0.002963,0.065414,0.629577
145,15.433484,595,-0.580105,0.034297,0.003716,0.093416,0.499357
146,15.432093,596,-0.672108,0.034294,0.003180,0.086304,0.382060
147,15.430968,597,-0.626275,0.034291,0.003505,0.067740,0.406748
148,15.430201,598,-0.637223,0.034289,0.003372,0.068879,0.457383
149,15.429325,599,-0.715182,0.034287,0.003234,0.076467,0.308765
