cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,3.154638,523,-0.181736,0.015617,0.000436,0.017570,1.454960
90,3.154238,524,-0.187657,0.015615,0.000441,0.015584,1.804428
91,3.153655,525,-0.214157,0.015612,0.000432,0.013859,5.358198
92,3.153055,526,-0.243743,0.015609,0.000414,0.015768,5.315446
93,3.152614,527,-0.227272,0.015607,0.000401,0.016670,5.331800
94,3.152223,528,-0.218176,0.015605,0.000399,0.014036,5.364285
95,3.151772,529,-0.197803,0.015603,0.000408,0.014367,5.358466
96,3.151630,530,-0.225362,0.015602,0.000403,0.013242,5.382484
97,3.151486,531,-0.193425,0.015601,0.000385,0.012862,5.410410
98,3.151317,532,-0.205084,0.015601,0.000403,0.012521,5.377332
99,3.151125,533,-0.197395,0.015600,0.000398,0.017173,5.432898
100,3.150940,534,-0.208684,0.015599,0.000390,0.017990,5.358052
101,3.150564,535,-0.218410,0.015597,0.000370,0.014628,5.379880
102,3.150353,536,-0.201996,0.015596,0.000379,0.015774,5.416253
103,3.150100,537,-0.180536,0.015595,0.000414,0.016610,1.470259
104,3.149908,538,-0.183238,0.015594,0.000380,0.017740,5.435746
105,3.149783,539,-0.207987,0.015593,0.000404,0.012873,5.379733
106,3.149553,540,-0.205640,0.015592,0.000414,0.017183,5.356190
107,3.149303,541,-0.189567,0.015591,0.000372,0.022160,5.419435
108,3.149067,542,-0.185865,0.015589,0.000365,0.013625,5.493444
109,3.148907,543,-0.195505,0.015589,0.000388,0.015102,5.401235
110,3.148685,544,-0.202900,0.015588,0.000399,0.018794,5.374877
111,3.148431,545,-0.177665,0.015586,0.000385,0.012113,5.389269
112,3.148259,546,-0.185463,0.015585,0.000402,0.015758,5.407304
113,3.148112,547,-0.198834,0.015585,0.000383,0.013240,5.421832
114,3.147785,548,-0.178799,0.015583,0.000410,0.013392,4.762450
115,3.147493,549,-0.216488,0.015582,0.000433,0.012806,5.332997
116,3.147311,550,-0.197478,0.015581,0.000427,0.015411,5.389117
117,3.147092,551,-0.175261,0.015580,0.000397,0.017851,3.988511
118,3.146308,552,-0.177249,0.015576,0.000482,0.016184,0.008932
119,3.145954,553,-0.192253,0.015574,0.000431,0.009563,5.415026
120,3.145656,554,-0.182337,0.015573,0.000435,0.015561,4.290104
121,3.145313,555,-0.174316,0.015571,0.000440,0.017797,0.563852
122,3.144726,556,-0.204738,0.015568,0.000426,0.018943,5.288992
123,3.144469,557,-0.208328,0.015567,0.000427,0.012478,5.382362
124,3.144048,558,-0.174076,0.015565,0.000418,0.015259,1.460777
125,3.143291,559,-0.173845,0.015561,0.000472,0.018200,0.047155
126,3.142661,560,-0.231960,0.015558,0.000466,0.012837,5.340633
127,3.141991,561,-0.204391,0.015554,0.000433,0.017331,5.326597
128,3.141025,562,-0.235548,0.015550,0.000422,0.016170,5.273248
129,3.140523,563,-0.193099,0.015547,0.000419,0.013760,5.348449
130,3.140334,564,-0.179123,0.015546,0.000399,0.014351,5.372850
131,3.140154,565,-0.169131,0.015545,0.000397,0.016358,5.480507
132,3.140033,566,-0.187841,0.015545,0.000402,0.013651,5.483417
133,3.139893,567,-0.209922,0.015544,0.000399,0.019518,5.420467
134,3.139732,568,-0.187893,0.015543,0.000415,0.016032,5.436720
135,3.139587,569,-0.185764,0.015543,0.000405,0.016535,5.464541
136,3.139476,570,-0.191290,0.015542,0.000403,0.016719,5.325648
137,3.139397,571,-0.202981,0.015542,0.000410,0.016673,5.402535
138,3.139275,572,-0.165921,0.015541,0.000420,0.015723,5.487454
139,3.139224,573,-0.174649,0.015541,0.000400,0.011968,0.151720
140,3.138920,574,-0.185129,0.015539,0.000414,0.026203,5.492444
141,3.138833,575,-0.184264,0.015539,0.000366,0.010936,5.514923
142,3.138654,576,-0.178601,0.015538,0.000386,0.016572,2.756178
143,3.138264,577,-0.204975,0.015536,0.000374,0.014454,5.326667
144,3.137682,578,-0.214144,0.015533,0.000385,0.015972,5.393097
145,3.137223,579,-0.199497,0.015531,0.000388,0.017021,5.438505
146,3.137032,580,-0.176677,0.015530,0.000383,0.016566,5.421102
147,3.136839,581,-0.187571,0.015529,0.000380,0.019166,5.505942
148,3.136695,582,-0.177986,0.015528,0.000377,0.020804,5.357498
149,3.136570,583,-0.183708,0.015528,0.000405,0.012264,5.450463
