cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
89,2.944329,521,-0.511220,0.006199,0.000086,0.167506,0.097997
90,2.943845,522,-0.548249,0.006198,0.000091,0.202697,0.069773
91,2.943521,523,-0.485895,0.006197,0.000092,0.209719,0.078101
92,2.943162,524,-0.514716,0.006196,0.000086,0.202221,0.069108
93,2.942767,525,-0.498364,0.006195,0.000097,0.220896,0.075045
94,2.942413,526,-0.483227,0.006195,0.000094,0.185319,0.076931
95,2.942190,527,-0.520736,0.006194,0.000098,0.158301,0.081592
96,2.941966,528,-0.517290,0.006194,0.000090,0.205257,0.069645
97,2.941778,529,-0.492612,0.006193,0.000088,0.185777,0.108919
98,2.941648,530,-0.511360,0.006193,0.000090,0.227406,0.081138
99,2.941526,531,-0.505642,0.006193,0.000096,0.197070,0.064871
100,2.941422,532,-0.509745,0.006192,0.000083,0.186132,0.073780
101,2.941305,533,-0.500052,0.006192,0.000091,0.178367,0.059269
102,2.941116,534,-0.517661,0.006192,0.000084,0.192009,0.072135
103,2.940938,535,-0.500271,0.006191,0.000082,0.235759,0.071626
104,2.940760,536,-0.489832,0.006191,0.000089,0.247880,0.170579
105,2.940582,537,-0.546578,0.006191,0.000094,0.273171,0.079131
106,2.940398,538,-0.538216,0.006190,0.000086,0.223055,0.069727
107,2.940246,539,-0.520947,0.006190,0.000087,0.212787,0.067805
108,2.939983,540,-0.527581,0.006189,0.000101,0.252390,0.090332
109,2.939772,541,-0.506497,0.006189,0.000088,0.246573,0.064287
110,2.939553,542,-0.494717,0.006189,0.000093,0.230581,0.095610
111,2.939354,543,-0.492700,0.006188,0.000088,0.259904,0.071353
112,2.939131,544,-0.517171,0.006188,0.000082,0.201442,0.087749
113,2.938875,545,-0.532054,0.006187,0.000092,0.225874,0.072375
114,2.938741,546,-0.495572,0.006187,0.000083,0.167502,0.069529
115,2.938493,547,-0.519646,0.006186,0.000093,0.119612,0.043449
116,2.938234,548,-0.519648,0.006186,0.000088,0.120433,0.038990
117,2.937955,549,-0.494925,0.006185,0.000087,0.122273,0.044401
118,2.937570,550,-0.504730,0.006184,0.000088,0.115308,0.035952
119,2.937352,551,-0.469741,0.006184,0.000086,0.134453,0.087508
120,2.936992,552,-0.478168,0.006183,0.000075,0.141440,0.055389
121,2.936731,553,-0.519687,0.006183,0.000084,0.122232,0.036956
122,2.936476,554,-0.491606,0.006182,0.000088,0.134475,0.036882
123,2.936259,555,-0.503302,0.006182,0.000087,0.122204,0.033384
124,2.936103,556,-0.490899,0.006181,0.000086,0.133901,0.071571
125,2.936002,557,-0.498631,0.006181,0.000088,0.127036,0.047497
126,2.935909,558,-0.484254,0.006181,0.000079,0.108319,0.052114
127,2.935730,559,-0.481417,0.006180,0.000081,0.161525,0.044670
128,2.935553,560,-0.506660,0.006180,0.000084,0.150274,0.046013
129,2.935345,561,-0.488758,0.006180,0.000088,0.175809,0.051934
130,2.935201,562,-0.533782,0.006179,0.000101,0.139205,0.049540
131,2.935064,563,-0.519856,0.006179,0.000082,0.159294,0.073447
132,2.934886,564,-0.532562,0.006179,0.000086,0.148711,0.037870
133,2.934669,565,-0.526149,0.006178,0.000088,0.156550,0.045360
134,2.934466,566,-0.506891,0.006178,0.000083,0.155562,0.044645
135,2.934282,567,-0.512836,0.006177,0.000081,0.148997,0.040627
136,2.934079,568,-0.505634,0.006177,0.000084,0.164228,0.053200
137,2.933879,569,-0.509052,0.006177,0.000087,0.113184,0.039181
138,2.933737,570,-0.477793,0.006176,0.000090,0.126211,0.118420
139,2.933624,571,-0.481779,0.006176,0.000084,0.138334,0.102361
140,2.933470,572,-0.484519,0.006176,0.000088,0.167982,0.036269
141,2.933298,573,-0.483673,0.006175,0.000081,0.145244,0.055020
142,2.933119,574,-0.504472,0.006175,0.000083,0.174889,0.107613
143,2.932991,575,-0.497839,0.006175,0.000080,0.137905,0.034397
144,2.932908,576,-0.493083,0.006175,0.000083,0.133051,0.052767
145,2.932738,577,-0.509089,0.006174,0.000081,0.169832,0.037400
146,2.932609,578,-0.517597,0.006174,0.000087,0.132891,0.038940
147,2.932407,579,-0.516493,0.006173,0.000090,0.177177,0.039428
148,2.932211,580,-0.499843,0.006173,0.000090,0.143600,0.042243
149,2.932038,581,-0.474986,0.006173,0.000091,0.140940,0.039412
