cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
0,4.591028,432,-0.329954,0.021656,0.005633,0.011487,0.006525
1,4.553853,433,-0.199938,0.021480,0.005609,0.003248,0.008789
2,4.535714,434,-0.214286,0.021395,0.005709,0.002456,0.008880
3,4.504878,435,-0.151220,0.021249,0.006241,0.001762,0.007885
4,4.491667,436,-0.066667,0.021187,0.007497,0.001751,0.055098
5,4.489583,437,-0.062500,0.021177,0.006836,0.001759,0.063451
6,4.485294,438,0.000000,0.021157,0.007551,0.002008,0.047476
